center,left,right,steering,throttle,brake,speed
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_29_885.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_29_885.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_29_885.jpg,-0.07894737,1.0,0.0,30.18998
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_22_432.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_22_432.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_22_432.jpg,0.08646616,1.0,0.0,30.18971
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_30_015.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_30_015.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_30_015.jpg,-0.003759398,1.0,0.0,30.1905
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_50_215.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_50_215.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_50_215.jpg,0.02255639,1.0,0.0,30.19016
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_38_931.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_38_931.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_38_931.jpg,0.02255639,1.0,0.0,30.1903
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_44_511.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_44_511.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_44_511.jpg,0.2406015,1.0,0.0,30.18855
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_09_832.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_09_832.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_09_832.jpg,0.02255639,1.0,0.0,30.19045
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_03_694.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_03_694.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_03_694.jpg,0.2368421,1.0,0.0,30.18847
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_38_229.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_38_229.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_38_229.jpg,-0.03759398,1.0,0.0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_29_901.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_29_901.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_29_901.jpg,0.01879699,1.0,0.0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_52_686.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_52_686.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_52_686.jpg,0.1052632,1.0,0.0,30.19
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_11_609.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_11_609.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_11_609.jpg,0.03007519,1.0,0.0,30.19025
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_47_724.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_47_724.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_47_724.jpg,-0.07518797,1.0,0.0,30.19013
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_37_329.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_37_329.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_37_329.jpg,0.007518797,1.0,0.0,30.19067
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_46_673.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_46_673.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_46_673.jpg,0.08270676,1.0,0.0,30.19011
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_19_901.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_19_901.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_19_901.jpg,-0.09774436,1.0,0.0,30.19015
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_04_896.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_04_896.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_04_896.jpg,-0.4360902,1.0,0.0,30.18456
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_30_331.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_30_331.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_30_331.jpg,0.07142857,1.0,0.0,30.18988
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_06_687.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_06_687.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_06_687.jpg,-0.09398497,1.0,0.0,30.1899
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_46_241.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_46_241.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_46_241.jpg,0.01503759,1.0,0.0,30.19031
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_11_022.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_11_022.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_11_022.jpg,-0.02255639,1.0,0.0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_43_983.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_43_983.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_43_983.jpg,0.2142857,1.0,0.0,30.18787
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_15_579.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_15_579.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_15_579.jpg,0.1165414,1.0,0.0,30.18983
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_04_543.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_04_543.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_04_543.jpg,0.0,1.0,0.0,30.19026
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_57_795.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_57_795.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_57_795.jpg,0.03759398,1.0,0.0,30.19024
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_59_221.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_59_221.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_59_221.jpg,-0.03759398,1.0,0.0,30.19025
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_14_830.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_14_830.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_14_830.jpg,0.2180451,1.0,0.0,30.18673
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_18_178.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_18_178.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_18_178.jpg,0.01879699,1.0,0.0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_59_474.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_59_474.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_59_474.jpg,0.06015037,1.0,0.0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_15_862.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_15_862.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_15_862.jpg,-0.1015038,1.0,0.0,30.18976
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_19_448.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_19_448.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_19_448.jpg,-0.09398497,1.0,0.0,30.19042
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_25_250.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_25_250.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_25_250.jpg,-0.02631579,1.0,0.0,30.18995
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_18_319.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_18_319.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_18_319.jpg,-0.1616541,1.0,0.0,30.1893
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_30_852.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_30_852.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_30_852.jpg,-0.1015038,1.0,0.0,30.18983
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_21_182.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_21_182.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_21_182.jpg,-0.007518797,1.0,0.0,30.18993
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_23_352.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_23_352.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_23_352.jpg,-0.003759398,1.0,0.0,30.18999
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_55_572.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_55_572.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_55_572.jpg,-0.09022556,1.0,0.0,30.19309
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_34_038.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_34_038.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_34_038.jpg,-0.02631579,1.0,0.0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_09_125.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_09_125.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_09_125.jpg,0.03007519,1.0,0.0,30.19009
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_35_065.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_35_065.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_35_065.jpg,-0.05639098,1.0,0.0,30.19033
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_54_627.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_54_627.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_54_627.jpg,0.1503759,1.0,0.0,30.18965
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_54_469.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_54_469.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_54_469.jpg,0.1503759,1.0,0.0,30.19065
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_58_823.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_58_823.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_58_823.jpg,-0.02631579,1.0,0.0,30.19033
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_17_825.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_17_825.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_17_825.jpg,-0.007518797,1.0,0.0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_43_437.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_43_437.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_43_437.jpg,-0.0112782,1.0,0.0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_32_021.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_32_021.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_32_021.jpg,0.07518797,1.0,0.0,30.19008
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_29_145.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_29_145.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_29_145.jpg,-0.003759398,1.0,0.0,30.19033
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_45_951.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_45_951.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_45_951.jpg,0.05639098,1.0,0.0,30.19021
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_04_266.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_04_266.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_04_266.jpg,0.0,1.0,0.0,30.19528
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_43_211.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_43_211.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_43_211.jpg,0.01503759,1.0,0.0,30.19031
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_09_403.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_09_403.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_09_403.jpg,-0.01503759,1.0,0.0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_13_537.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_13_537.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_13_537.jpg,0.2406015,1.0,0.0,30.18665
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_37_773.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_37_773.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_37_773.jpg,0.2593985,1.0,0.0,28.65631
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_25_508.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_25_508.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_25_508.jpg,0.01879699,1.0,0.0,30.19025
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_25_540.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_25_540.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_25_540.jpg,-0.04887218,1.0,0.0,30.19019
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_49_781.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_49_781.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_49_781.jpg,-0.07518797,1.0,0.0,30.19007
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_16_026.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_16_026.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_16_026.jpg,0.1616541,1.0,0.0,30.18787
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_04_341.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_04_341.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_04_341.jpg,0.007518797,1.0,0.0,30.04352
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_04_903.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_04_903.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_04_903.jpg,0.1353384,1.0,0.0,30.19106
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_26_007.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_26_007.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_26_007.jpg,0.1766917,1.0,0.0,30.18826
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_02_097.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_02_097.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_02_097.jpg,0.1428571,1.0,0.0,30.18876
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_21_906.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_21_906.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_21_906.jpg,0.03759398,1.0,0.0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_07_115.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_07_115.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_07_115.jpg,0.02631579,1.0,0.0,30.19069
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_20_202.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_20_202.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_20_202.jpg,-0.03759398,1.0,0.0,30.19025
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_53_381.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_53_381.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_53_381.jpg,0.1353384,1.0,0.0,30.19014
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_57_948.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_57_948.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_57_948.jpg,-0.05263158,1.0,0.0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_39_855.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_39_855.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_39_855.jpg,-0.1165414,1.0,0.0,30.18951
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_43_323.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_43_323.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_43_323.jpg,0.01503759,1.0,0.0,30.19031
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_52_003.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_52_003.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_52_003.jpg,0.1917293,1.0,0.0,30.19004
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_04_030.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_04_030.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_04_030.jpg,0.2180451,1.0,0.0,30.18894
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_04_972.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_04_972.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_04_972.jpg,0.1278196,1.0,0.0,30.19074
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_09_403.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_09_403.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_09_403.jpg,0.03007519,1.0,0.0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_17_928.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_17_928.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_17_928.jpg,0.04135338,1.0,0.0,30.19017
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_36_466.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_36_466.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_36_466.jpg,-0.2105263,1.0,0.0,30.18923
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_35_918.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_35_918.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_35_918.jpg,-0.04887218,1.0,0.0,30.19014
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_07_314.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_07_314.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_07_314.jpg,-0.112782,1.0,0.0,30.18987
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_55_729.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_55_729.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_55_729.jpg,0.1917293,1.0,0.0,30.1897
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_04_383.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_04_383.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_04_383.jpg,-0.07142857,1.0,0.0,30.19015
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_08_470.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_08_470.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_08_470.jpg,-0.003759398,1.0,0.0,30.18993
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_41_333.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_41_333.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_41_333.jpg,0.04511278,1.0,0.0,30.19032
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_57_519.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_57_519.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_57_519.jpg,-0.04887218,1.0,0.0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_28_714.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_28_714.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_28_714.jpg,-0.1879699,1.0,0.0,30.18825
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_12_877.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_12_877.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_12_877.jpg,-0.1466165,1.0,0.0,30.18971
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_02_365.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_02_365.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_02_365.jpg,0.1992481,1.0,0.0,30.18644
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_56_045.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_56_045.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_56_045.jpg,-0.07142857,1.0,0.0,30.19007
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_13_298.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_13_298.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_13_298.jpg,-0.1466165,1.0,0.0,30.19053
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_32_295.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_32_295.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_32_295.jpg,0.2030075,1.0,0.0,30.1894
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_03_805.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_03_805.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_03_805.jpg,0.2180451,1.0,0.0,30.18983
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_27_353.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_27_353.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_27_353.jpg,-0.05263158,1.0,0.0,30.1901
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_56_457.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_56_457.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_56_457.jpg,0.1578947,1.0,0.0,30.19051
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_04_892.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_04_892.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_04_892.jpg,-0.003759398,1.0,0.0,30.1902
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_54_549.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_54_549.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_54_549.jpg,0.1503759,1.0,0.0,30.19001
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_27_624.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_27_624.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_27_624.jpg,-0.05639098,1.0,0.0,30.19036
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_36_006.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_36_006.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_36_006.jpg,0.0112782,1.0,0.0,30.1903
