center,left,right,steering,throttle,brake,speed
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_15_341.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_15_341.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_15_341.jpg,0.1,1.0,0,30.18909
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_35_113.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_35_113.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_35_113.jpg,0.05,1.0,0,30.18983
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_11_273.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_11_273.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_11_273.jpg,0.0,1.0,0,30.19016
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_22_773.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_22_773.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_22_773.jpg,0.15,1.0,0,30.18535
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_31_975.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_31_975.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_31_975.jpg,0.4,1.0,0,30.16216
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_51_920.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_51_920.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_51_920.jpg,0.05,1.0,0,30.18995
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_25_343.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_25_343.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_25_343.jpg,0.2,1.0,0,30.18716
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_25_203.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_25_203.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_25_203.jpg,0.0,1.0,0,30.18744
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_16_946.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_16_946.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_16_946.jpg,0.3,1.0,0,30.17045
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_34_482.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_34_482.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_34_482.jpg,0.0,1.0,0,30.1901
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_37_140.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_37_140.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_37_140.jpg,0.0,1.0,0,30.19049
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_35_691.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_35_691.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_35_691.jpg,0.05,1.0,0,30.19009
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_16_307.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_16_307.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_16_307.jpg,-0.5500001,1.0,0,30.14385
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_23_994.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_23_994.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_23_994.jpg,-0.2,1.0,0,30.18006
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_11_041.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_11_041.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_11_041.jpg,0.0,1.0,0,30.1899
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_00_007.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_00_007.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_00_007.jpg,0.0,1.0,0,30.18878
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_50_880.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_50_880.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_50_880.jpg,0.0,1.0,0,30.18722
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_28_037.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_28_037.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_28_037.jpg,0.0,1.0,0,30.19023
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_31_126.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_31_126.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_31_126.jpg,0.6000001,1.0,0,30.13305
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_17_979.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_17_979.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_17_979.jpg,0.3,1.0,0,30.17147
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_35_766.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_35_766.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_35_766.jpg,0.2,1.0,0,30.18188
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_05_718.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_05_718.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_05_718.jpg,-0.15,1.0,0,30.18617
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_52_877.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_52_877.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_52_877.jpg,-0.15,1.0,0,30.18864
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_19_020.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_19_020.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_19_020.jpg,0.1,1.0,0,30.18768
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_53_306.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_53_306.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_53_306.jpg,-0.15,1.0,0,30.1844
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_30_818.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_30_818.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_30_818.jpg,0.0,1.0,0,30.20704
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_49_893.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_49_893.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_49_893.jpg,0.15,1.0,0,30.18409
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_20_070.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_20_070.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_20_070.jpg,-0.25,1.0,0,30.1767
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_52_268.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_52_268.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_52_268.jpg,0.0,1.0,0,30.1907
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_36_800.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_36_800.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_36_800.jpg,0.0,1.0,0,30.19018
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_14_435.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_14_435.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_14_435.jpg,-0.45,1.0,0,30.15121
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_12_168.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_12_168.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_12_168.jpg,0.0,1.0,0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_59_926.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_59_926.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_59_926.jpg,-0.7500002,1.0,0,30.11572
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_34_486.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_34_486.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_34_486.jpg,-0.15,1.0,0,30.18681
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_21_087.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_21_087.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_21_087.jpg,-0.25,1.0,0,30.17897
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_01_562.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_01_562.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_01_562.jpg,0.2,1.0,0,30.1811
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_10_776.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_10_776.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_10_776.jpg,0.0,1.0,0,30.19038
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_33_283.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_33_283.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_33_283.jpg,-0.1,1.0,0,30.18806
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_23_161.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_23_161.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_23_161.jpg,0.0,1.0,0,30.19023
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_25_989.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_25_989.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_25_989.jpg,0.1,1.0,0,30.18844
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_09_793.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_09_793.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_09_793.jpg,0.0,1.0,0,30.18979
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_41_781.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_41_781.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_41_781.jpg,0.35,1.0,0,30.16155
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_12_054.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_12_054.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_12_054.jpg,0.2,1.0,0,30.18006
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_37_508.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_37_508.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_37_508.jpg,0.25,1.0,0,30.17634
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_08_304.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_08_304.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_08_304.jpg,-0.05,1.0,0,30.1897
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_09_393.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_09_393.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_09_393.jpg,0.1,1.0,0,30.18891
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_58_927.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_58_927.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_58_927.jpg,0.1,1.0,0,30.18803
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_57_677.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_57_677.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_57_677.jpg,0.0,1.0,0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_29_201.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_29_201.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_29_201.jpg,-0.15,1.0,0,30.184
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_14_836.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_14_836.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_14_836.jpg,0.2,1.0,0,30.18073
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_49_188.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_49_188.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_49_188.jpg,0.0,1.0,0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_47_116.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_47_116.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_47_116.jpg,0.0,1.0,0,30.19025
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_14_102.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_14_102.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_14_102.jpg,-0.2,1.0,0,30.17984
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_10_015.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_10_015.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_10_015.jpg,0.0,1.0,0,30.19059
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_19_589.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_19_589.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_19_589.jpg,-0.2,1.0,0,30.18443
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_55_005.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_55_005.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_55_005.jpg,0.0,1.0,0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_38_864.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_38_864.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_38_864.jpg,0.4,1.0,0,30.15929
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_05_688.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_05_688.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_05_688.jpg,0.0,1.0,0,30.19002
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_04_928.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_04_928.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_04_928.jpg,0.0,1.0,0,30.1896
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_38_204.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_38_204.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_38_204.jpg,-0.2,1.0,0,30.17943
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_16_237.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_16_237.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_16_237.jpg,0.7500002,1.0,0,30.11592
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_31_571.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_31_571.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_31_571.jpg,-0.15,1.0,0,30.18698
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_23_457.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_23_457.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_23_457.jpg,0.0,1.0,0,30.19114
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_12_280.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_12_280.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_12_280.jpg,0.0,1.0,0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_27_452.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_27_452.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_27_452.jpg,-0.2,1.0,0,30.18094
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_13_892.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_13_892.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_13_892.jpg,0.1,1.0,0,30.18928
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_19_57_821.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_19_57_821.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_19_57_821.jpg,-0.1,1.0,0,30.18966
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_19_276.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_19_276.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_19_276.jpg,0.0,1.0,0,30.19016
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_19_784.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_19_784.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_19_784.jpg,0.0,1.0,0,30.18196
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_54_508.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_54_508.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_54_508.jpg,-0.05,1.0,0,30.19011
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_19_194.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_19_194.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_19_194.jpg,-0.15,1.0,0,30.18497
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_10_671.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_10_671.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_10_671.jpg,0.0,1.0,0,30.18991
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_38_146.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_38_146.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_38_146.jpg,0.05,1.0,0,30.18825
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_59_179.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_59_179.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_59_179.jpg,0.1,1.0,0,30.18752
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_17_093.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_17_093.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_17_093.jpg,0.1,1.0,0,30.18982
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_55_520.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_55_520.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_55_520.jpg,-0.1,1.0,0,30.18906
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_19_54_540.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_19_54_540.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_19_54_540.jpg,-0.35,1.0,0,6.027232
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_18_396.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_18_396.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_18_396.jpg,-0.05,1.0,0,30.18933
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_14_572.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_14_572.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_14_572.jpg,0.0,1.0,0,30.18995
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_54_257.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_54_257.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_54_257.jpg,0.0,1.0,0,30.19042
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_41_610.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_41_610.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_41_610.jpg,-0.35,1.0,0,30.16587
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_34_516.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_34_516.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_34_516.jpg,0.05,1.0,0,30.18992
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_02_527.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_02_527.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_02_527.jpg,0.35,1.0,0,30.16673
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_47_049.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_47_049.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_47_049.jpg,-0.05,1.0,0,30.18934
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_58_008.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_58_008.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_58_008.jpg,0.15,1.0,0,30.18501
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_16_683.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_16_683.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_16_683.jpg,-0.15,1.0,0,30.18426
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_41_050.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_41_050.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_41_050.jpg,0.0,1.0,0,30.19037
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_28_683.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_28_683.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_28_683.jpg,-0.05,1.0,0,30.18976
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_50_912.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_50_912.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_50_912.jpg,-0.15,1.0,0,30.18416
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_03_301.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_03_301.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_03_301.jpg,0.0,1.0,0,30.19027
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_07_407.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_07_407.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_07_407.jpg,-0.05,1.0,0,30.18978
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_37_802.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_37_802.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_37_802.jpg,0.1,1.0,0,30.1902
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_08_584.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_08_584.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_08_584.jpg,0.2,1.0,0,30.18143
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_30_481.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_30_481.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_30_481.jpg,-0.15,1.0,0,30.18577
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_03_741.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_03_741.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_03_741.jpg,0.0,1.0,0,30.19005
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_42_495.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_42_495.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_42_495.jpg,0.7500002,1.0,0,30.11389
